DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
7-Jan-15,262.63,99.569,231.37,12.08,100,31.26,86.73,2.36,333.91,48860.14,3315.57
8-Jan-15,262.838,99.567,231.46,12.1,100,31.38,86.4,2.35,322.41,46760.49,3262.31
9-Jan-15,267.462,99.511,233.03,11.47,56.22,34.43,82.56,5.15,189.48,27487.8,2284.57
10-Jan-15,268.064,99.494,232.17,11.54,65.14,35.9,81.99,5.15,231,33496.79,2582.68
11-Jan-15,264.864,99.535,231.9,12.31,84.25,32.97,86.59,3.14,282.48,40767.51,3227.89
12-Jan-15,264.006,99.549,232.06,12.32,100,31.94,85.26,2.07,312.71,45323.39,3324.36
13-Jan-15,263.736,99.549,232.03,12.32,100,31.7,85.69,2.08,315.5,45929.35,3337.39
14-Jan-15,263.92,99.535,232.06,12.32,100,31.86,85.88,2.15,282.1,41372.75,3227.44
15-Jan-15,263.912,99.522,232.15,12.26,100,31.76,85.53,2.11,301.02,43716.64,3267.21
16-Jan-15,263.867,99.519,232.08,12.3,100,31.79,85.48,2.13,305.23,43379.95,3139.86
17-Jan-15,263.861,99.519,232.07,12.28,100,31.79,85.42,2.15,282.31,41462.71,2991.1
18-Jan-15,263.861,99.519,232.07,12.28,100,31.79,85.42,2.15,297.94,43574.9,2991.96
19-Jan-15,263.861,99.519,232.07,12.28,100,31.79,85.42,2.15,301.42,43941.9,3020.07
20-Jan-15,268.366,99.464,233.39,12.02,69.24,34.98,84.51,5.39,215.18,31472.86,2601.26
21-Jan-15,263.144,99.505,232.03,12.52,91.83,31.12,86.55,2.36,298.54,43829.29,3328
22-Jan-15,262.878,99.499,232.09,12.55,100,30.79,86.81,2.05,314.32,46464.34,3335.21
23-Jan-15,262.87,99.501,232.09,12.5,100,30.78,86.25,2,309.83,45952.37,3246.39
24-Jan-15,262.791,99.498,231.98,12.57,100,30.81,87.61,2.03,308.19,45481.24,3210.5
25-Jan-15,262.706,99.493,231.93,12.56,100,30.78,87.06,1.97,303.93,45263.08,3208.45
26-Jan-15,263.718,99.48,232.5,12.56,100,31.21,87.73,1.98,277.44,41260.51,2913.04
27-Jan-15,266.668,99.444,233.26,11.79,53.84,33.4,83.28,4.42,118.82,17461.65,1575.16
28-Jan-15,263.124,99.466,231.8,12.63,100,31.32,86.6,2.06,309.9,45589.73,3117.16
29-Jan-15,263.262,99.468,231.94,12.69,100,31.32,87.42,2.01,308.96,45810.14,3099.82
30-Jan-15,263.207,99.476,231.93,12.72,100,31.28,87.46,2.01,277.58,40898.98,3120.11
31-Jan-15,265.061,99.451,233,12.42,77.32,32.06,85.53,3.17,170.36,24782.23,2223.5
1-Feb-15,264.845,99.446,232.54,12.11,72.4,32.3,84.96,3.28,183.95,27129.25,2391.1
2-Feb-15,262.527,99.45,231.43,12.66,100,31.1,87.36,1.93,270.25,39885.28,3093.28
3-Feb-15,262.964,99.452,231.86,12.77,76.41,31.1,87.58,2.09,139.66,20705.87,2729.82
4-Feb-15,265.605,99.426,233.02,11.63,56.68,32.58,82.39,3.61,106.75,17013.49,2064.14
